Reaction,Dataset,Reference,Reference_in_kcal_mol,Stoichiometry,Label
W1-SN2-BH_0617_OH_Br-CCH-NH2-C_SH_TS,W1-SN2-BH,0.06539959223052318,41.038863724516801,"1,OH_Br-CCH-NH2-C_SH_TS,-1,SH_minus,-1,OH-Br-CCH-NH2-C_reactant",SH_minus
W1-SN2-BH_0618_OH_Br-CCH-OH-C_PH2_TS,W1-SN2-BH,0.01628011635802972,10.2159272535133,"1,OH_Br-CCH-OH-C_PH2_TS,-1,OH_minus,-1,PH2-Br-CCH-OH-C_reactant",OH_minus
W1-SN2-BH_0619_OH_Br-CCH-OH-C_PH2_TS,W1-SN2-BH,0.04790419023238738,30.060333218144098,"1,OH_Br-CCH-OH-C_PH2_TS,-1,PH2_minus,-1,OH-Br-CCH-OH-C_reactant",PH2_minus
W1-SN2-BH_0620_OH_Br-CCH-OH-C_SH_TS,W1-SN2-BH,0.06279847233195752,39.406636344992798,"1,OH_Br-CCH-OH-C_SH_TS,-1,SH_minus,-1,OH-Br-CCH-OH-C_reactant",SH_minus
W1-SN2-BH_0621_OH_Br-Cl-H-C_SH_TS,W1-SN2-BH,0.007007802065550261,4.3974621884917502,"1,OH_Br-Cl-H-C_SH_TS,-1,OH_minus,-1,SH-Br-Cl-H-C_reactant",OH_minus
W1-SN2-BH_0622_OH_Br-Cl-H-C_SH_TS,W1-SN2-BH,0.07210590002025820,45.247135398558697,"1,OH_Br-Cl-H-C_SH_TS,-1,SH_minus,-1,OH-Br-Cl-H-C_reactant",SH_minus
W1-SN2-BH_0623_OH_Br-CN-Cl-C_SH_TS,W1-SN2-BH,0.05164305637098560,32.406507142368199,"1,OH_Br-CN-Cl-C_SH_TS,-1,SH_minus,-1,OH-Br-CN-Cl-C_reactant",SH_minus
W1-SN2-BH_0624_OH_Br-CN-F-C_F_TS,W1-SN2-BH,0.01904353747376658,11.9500001844642,"1,OH_Br-CN-F-C_F_TS,-1,F_minus,-1,OH-Br-CN-F-C_reactant",F_minus
W1-SN2-BH_0625_OH_Br-CN-H-C_SH_TS,W1-SN2-BH,0.04410763343059743,27.677957856202202,"1,OH_Br-CN-H-C_SH_TS,-1,SH_minus,-1,OH-Br-CN-H-C_reactant",SH_minus
W1-SN2-BH_0626_OH_Br-CN-Me-C_OH_TS,W1-SN2-BH,0.01072594911858150,6.7306346902286496,"1,OH_Br-CN-Me-C_OH_TS,-1,OH_minus,-1,OH-Br-CN-Me-C_reactant",OH_minus
W1-SN2-BH_0627_OH_Br-CN-Me-C_PH2_TS,W1-SN2-BH,0.01622340815829946,10.180342320925501,"1,OH_Br-CN-Me-C_PH2_TS,-1,OH_minus,-1,PH2-Br-CN-Me-C_reactant",OH_minus
W1-SN2-BH_0628_OH_Br-CN-Me-C_PH2_TS,W1-SN2-BH,0.03876036522225563,24.322496395111301,"1,OH_Br-CN-Me-C_PH2_TS,-1,PH2_minus,-1,OH-Br-CN-Me-C_reactant",PH2_minus
W1-SN2-BH_0629_OH_Br-CN-NH2-C_PH2_TS,W1-SN2-BH,0.01083568241602003,6.7994933739915098,"1,OH_Br-CN-NH2-C_PH2_TS,-1,OH_minus,-1,PH2-Br-CN-NH2-C_reactant",OH_minus
W1-SN2-BH_0630_OH_Br-CN-NH2-C_PH2_TS,W1-SN2-BH,0.03490105903360121,21.900745198420299,"1,OH_Br-CN-NH2-C_PH2_TS,-1,PH2_minus,-1,OH-Br-CN-NH2-C_reactant",PH2_minus
W1-SN2-BH_0631_OH_Br-CN-NH2-C_SH_TS,W1-SN2-BH,0.04725041386361745,29.650082352822398,"1,OH_Br-CN-NH2-C_SH_TS,-1,SH_minus,-1,OH-Br-CN-NH2-C_reactant",SH_minus
W1-SN2-BH_0632_OH_Br-CN-OH-C_PH2_TS,W1-SN2-BH,0.001768200029623133,1.1095622706271699,"1,OH_Br-CN-OH-C_PH2_TS,-1,OH_minus,-1,PH2-Br-CN-OH-C_reactant",OH_minus
W1-SN2-BH_0633_OH_Br-CN-OH-C_PH2_TS,W1-SN2-BH,0.03174117386605805,19.917887318835501,"1,OH_Br-CN-OH-C_PH2_TS,-1,PH2_minus,-1,OH-Br-CN-OH-C_reactant",PH2_minus
W1-SN2-BH_0634_OH_Br-F-H-C_SH_TS,W1-SN2-BH,0.006319457741302631,3.9655196036087998,"1,OH_Br-F-H-C_SH_TS,-1,OH_minus,-1,SH-Br-F-H-C_reactant",OH_minus
W1-SN2-BH_0635_OH_Br-F-H-C_SH_TS,W1-SN2-BH,0.07798968619533950,48.939266966783698,"1,OH_Br-F-H-C_SH_TS,-1,SH_minus,-1,OH-Br-F-H-C_reactant",SH_minus
W1-SN2-BH_0636_OH_Br-F-Me-C_SH_TS,W1-SN2-BH,0.01851132734005038,11.616033283364899,"1,OH_Br-F-Me-C_SH_TS,-1,OH_minus,-1,SH-Br-F-Me-C_reactant",OH_minus
W1-SN2-BH_0637_OH_Br-F-Me-C_SH_TS,W1-SN2-BH,0.09203096883250028,57.7503048495998,"1,OH_Br-F-Me-C_SH_TS,-1,SH_minus,-1,OH-Br-F-Me-C_reactant",SH_minus
W1-SN2-BH_0638_OH_Br-F-NH2-C_SH_TS,W1-SN2-BH,0.007872532664013840,4.9400888315399003,"1,OH_Br-F-NH2-C_SH_TS,-1,OH_minus,-1,SH-Br-F-NH2-C_reactant",OH_minus
W1-SN2-BH_0639_OH_Br-F-NH2-C_SH_TS,W1-SN2-BH,0.08172837594198767,51.285330203388,"1,OH_Br-F-NH2-C_SH_TS,-1,SH_minus,-1,OH-Br-F-NH2-C_reactant",SH_minus
W1-SN2-BH_0640_OH_Br-H-H-C_F_TS,W1-SN2-BH,0.03488642394735759,21.891561543148701,"1,OH_Br-H-H-C_F_TS,-1,F_minus,-1,OH-Br-H-H-C_reactant",F_minus
W1-SN2-BH_0641_OH_Br-H-H-C_PH2_TS,W1-SN2-BH,0.03109813503038969,19.514374357263101,"1,OH_Br-H-H-C_PH2_TS,-1,OH_minus,-1,PH2-Br-H-H-C_reactant",OH_minus
W1-SN2-BH_0642_OH_Br-H-H-C_PH2_TS,W1-SN2-BH,0.05343641294129316,33.5318553806095,"1,OH_Br-H-H-C_PH2_TS,-1,PH2_minus,-1,OH-Br-H-H-C_reactant",PH2_minus
W1-SN2-BH_0643_OH_Br-H-H-C_SH_TS,W1-SN2-BH,0.004803948792385979,3.0145233801361901,"1,OH_Br-H-H-C_SH_TS,-1,OH_minus,-1,SH-Br-H-H-C_reactant",OH_minus
W1-SN2-BH_0644_OH_Br-H-H-C_SH_TS,W1-SN2-BH,0.06230516049082447,39.097078491014301,"1,OH_Br-H-H-C_SH_TS,-1,SH_minus,-1,OH-Br-H-H-C_reactant",SH_minus
W1-SN2-BH_0645_OH_Br-H-Me-C_OH_TS,W1-SN2-BH,0.03331640235029812,20.906358116510201,"1,OH_Br-H-Me-C_OH_TS,-1,OH_minus,-1,OH-Br-H-Me-C_reactant",OH_minus
W1-SN2-BH_0646_OH_Br-H-NH2-C_F_TS,W1-SN2-BH,0.03216016539858551,20.1808084750487,"1,OH_Br-H-NH2-C_F_TS,-1,F_minus,-1,OH-Br-H-NH2-C_reactant",F_minus
W1-SN2-BH_0647_OH_Br-H-OH-C_PH2_TS,W1-SN2-BH,0.02337415901767196,14.6675062318466,"1,OH_Br-H-OH-C_PH2_TS,-1,OH_minus,-1,PH2-Br-H-OH-C_reactant",OH_minus
W1-SN2-BH_0648_OH_Br-H-OH-C_PH2_TS,W1-SN2-BH,0.05765915913946170,36.1816686265242,"1,OH_Br-H-OH-C_PH2_TS,-1,PH2_minus,-1,OH-Br-H-OH-C_reactant",PH2_minus
W1-SN2-BH_0649_OH_Br-Me-Me-C_OH_TS,W1-SN2-BH,0.04693532054790073,29.4523583119962,"1,OH_Br-Me-Me-C_OH_TS,-1,OH_minus,-1,OH-Br-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0650_OH_Br-Me-Me-C_PH2_TS,W1-SN2-BH,0.04580221141617215,28.741321596689101,"1,OH_Br-Me-Me-C_PH2_TS,-1,OH_minus,-1,PH2-Br-Me-Me-C_reactant",OH_minus
W1-SN2-BH_0651_OH_Br-Me-Me-C_PH2_TS,W1-SN2-BH,0.07478532303660494,46.928498726339001,"1,OH_Br-Me-Me-C_PH2_TS,-1,PH2_minus,-1,OH-Br-Me-Me-C_reactant",PH2_minus
W1-SN2-BH_0652_OH_Br-Me-OH-C_PH2_TS,W1-SN2-BH,0.03175855201560676,19.928792272319001,"1,OH_Br-Me-OH-C_PH2_TS,-1,OH_minus,-1,PH2-Br-Me-OH-C_reactant",OH_minus
W1-SN2-BH_0653_OH_Br-Me-OH-C_PH2_TS,W1-SN2-BH,0.06973859234839392,43.761627406441598,"1,OH_Br-Me-OH-C_PH2_TS,-1,PH2_minus,-1,OH-Br-Me-OH-C_reactant",PH2_minus
W1-SN2-BH_0654_OH_Br-NH2-OH-C_F_TS,W1-SN2-BH,0.03649025779210700,22.897982475551999,"1,OH_Br-NH2-OH-C_F_TS,-1,F_minus,-1,OH-Br-NH2-OH-C_reactant",F_minus
W1-SN2-BH_0655_OH_Br-NH2-OH-C_F_TS,W1-SN2-BH,0.003615062046356163,2.26848568341443,"1,OH_Br-NH2-OH-C_F_TS,-1,OH_minus,-1,F-Br-NH2-OH-C_reactant",OH_minus
W1-SN2-BH_0656_OH_Br-NH2-OH-C_PH2_TS,W1-SN2-BH,0.02936919980698140,18.429451124532999,"1,OH_Br-NH2-OH-C_PH2_TS,-1,OH_minus,-1,PH2-Br-NH2-OH-C_reactant",OH_minus
W1-SN2-BH_0657_OH_Br-NH2-OH-C_PH2_TS,W1-SN2-BH,0.06198617573558893,38.896912535022302,"1,OH_Br-NH2-OH-C_PH2_TS,-1,PH2_minus,-1,OH-Br-NH2-OH-C_reactant",PH2_minus
W1-SN2-BH_0658_OH_Br-NH2-SH-C_PH2_TS,W1-SN2-BH,0.02307670061550061,14.480848266344401,"1,OH_Br-NH2-SH-C_PH2_TS,-1,OH_minus,-1,PH2-Br-NH2-SH-C_reactant",OH_minus
W1-SN2-BH_0659_OH_Br-NH2-SH-C_PH2_TS,W1-SN2-BH,0.04998153408948733,31.363886169361098,"1,OH_Br-NH2-SH-C_PH2_TS,-1,PH2_minus,-1,OH-Br-NH2-SH-C_reactant",PH2_minus
W1-SN2-BH_0660_OH_Br-SH-SH-C_PH2_TS,W1-SN2-BH,0.01116524369378161,7.0062961980712402,"1,OH_Br-SH-SH-C_PH2_TS,-1,OH_minus,-1,PH2-Br-SH-SH-C_reactant",OH_minus
W1-SN2-BH_0661_OH_Br-SH-SH-C_PH2_TS,W1-SN2-BH,0.03884085961427037,24.3730073887095,"1,OH_Br-SH-SH-C_PH2_TS,-1,PH2_minus,-1,OH-Br-SH-SH-C_reactant",PH2_minus
W1-SN2-BH_0662_OH_CCH-CCH-H-C_F_TS,W1-SN2-BH,0.02101573847288720,13.187574996169101,"1,OH_CCH-CCH-H-C_F_TS,-1,F_minus,-1,OH-CCH-CCH-H-C_reactant",F_minus
W1-SN2-BH_0663_OH_CCH-CCH-H-C_OH_TS,W1-SN2-BH,0.01069342068297392,6.7102227887084398,"1,OH_CCH-CCH-H-C_OH_TS,-1,OH_minus,-1,OH-CCH-CCH-H-C_reactant",OH_minus
W1-SN2-BH_0664_OH_CCH-CCH-H-C_SH_TS,W1-SN2-BH,0.04503811424355753,28.2618433817686,"1,OH_CCH-CCH-H-C_SH_TS,-1,SH_minus,-1,OH-CCH-CCH-H-C_reactant",SH_minus
W1-SN2-BH_0665_OH_CCH-Cl-Cl-C_F_TS,W1-SN2-BH,0.04060253136300231,25.478473101228101,"1,OH_CCH-Cl-Cl-C_F_TS,-1,F_minus,-1,OH-CCH-Cl-Cl-C_reactant",F_minus
W1-SN2-BH_0666_OH_CCH-Cl-Cl-C_SH_TS,W1-SN2-BH,0.009832554039042295,6.1700208137364401,"1,OH_CCH-Cl-Cl-C_SH_TS,-1,OH_minus,-1,SH-CCH-Cl-Cl-C_reactant",OH_minus
W1-SN2-BH_0667_OH_CCH-Cl-Cl-C_SH_TS,W1-SN2-BH,0.07545773792949796,47.3504454421305,"1,OH_CCH-Cl-Cl-C_SH_TS,-1,SH_minus,-1,OH-CCH-Cl-Cl-C_reactant",SH_minus
W1-SN2-BH_0668_OH_CCH-Cl-F-C_PH2_TS,W1-SN2-BH,0.02771106105245613,17.388953346757202,"1,OH_CCH-Cl-F-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-Cl-F-C_reactant",OH_minus
W1-SN2-BH_0669_OH_CCH-Cl-F-C_PH2_TS,W1-SN2-BH,0.06344209721577096,39.810517057328497,"1,OH_CCH-Cl-F-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-Cl-F-C_reactant",PH2_minus
W1-SN2-BH_0670_OH_CCH-Cl-F-C_SH_TS,W1-SN2-BH,0.005776215098523024,3.6246296985495201,"1,OH_CCH-Cl-F-C_SH_TS,-1,OH_minus,-1,SH-CCH-Cl-F-C_reactant",OH_minus
W1-SN2-BH_0671_OH_CCH-Cl-F-C_SH_TS,W1-SN2-BH,0.07940291861311463,49.826083697990697,"1,OH_CCH-Cl-F-C_SH_TS,-1,SH_minus,-1,OH-CCH-Cl-F-C_reactant",SH_minus
W1-SN2-BH_0672_OH_CCH-Cl-H-C_OH_TS,W1-SN2-BH,0.02102655773585424,13.1943641861833,"1,OH_CCH-Cl-H-C_OH_TS,-1,OH_minus,-1,OH-CCH-Cl-H-C_reactant",OH_minus
W1-SN2-BH_0673_OH_CCH-Cl-H-C_PH2_TS,W1-SN2-BH,0.02455903549847301,15.4110274491438,"1,OH_CCH-Cl-H-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-Cl-H-C_reactant",OH_minus
W1-SN2-BH_0674_OH_CCH-Cl-H-C_PH2_TS,W1-SN2-BH,0.04604322015134974,28.892556861345,"1,OH_CCH-Cl-H-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-Cl-H-C_reactant",PH2_minus
W1-SN2-BH_0675_OH_CCH-Cl-Me-C_F_TS,W1-SN2-BH,0.04174755216070862,26.196984499788101,"1,OH_CCH-Cl-Me-C_F_TS,-1,F_minus,-1,OH-CCH-Cl-Me-C_reactant",F_minus
W1-SN2-BH_0676_OH_CCH-Cl-Me-C_F_TS,W1-SN2-BH,0.003249285827578884,2.0389576407447101,"1,OH_CCH-Cl-Me-C_F_TS,-1,OH_minus,-1,F-CCH-Cl-Me-C_reactant",OH_minus
W1-SN2-BH_0677_OH_CCH-Cl-Me-C_NH2_TS,W1-SN2-BH,0.02714695719327980,17.034972830768499,"1,OH_CCH-Cl-Me-C_NH2_TS,-1,NH2_minus,-1,OH-CCH-Cl-Me-C_reactant",NH2_minus
W1-SN2-BH_0678_OH_CCH-Cl-Me-C_NH2_TS,W1-SN2-BH,0.05676310851331345,35.619388369375997,"1,OH_CCH-Cl-Me-C_NH2_TS,-1,OH_minus,-1,NH2-CCH-Cl-Me-C_reactant",OH_minus
W1-SN2-BH_0679_OH_CCH-Cl-Me-C_OH_TS,W1-SN2-BH,0.03188897756476694,20.010635540076901,"1,OH_CCH-Cl-Me-C_OH_TS,-1,OH_minus,-1,OH-CCH-Cl-Me-C_reactant",OH_minus
W1-SN2-BH_0680_OH_CCH-Cl-Me-C_PH2_TS,W1-SN2-BH,0.02967909364994599,18.623912446947099,"1,OH_CCH-Cl-Me-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-Cl-Me-C_reactant",OH_minus
W1-SN2-BH_0681_OH_CCH-Cl-Me-C_PH2_TS,W1-SN2-BH,0.05677923703840148,35.629509171671401,"1,OH_CCH-Cl-Me-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-Cl-Me-C_reactant",PH2_minus
W1-SN2-BH_0682_OH_CCH-Cl-Me-C_SH_TS,W1-SN2-BH,0.006873198600251335,4.3129972387749502,"1,OH_CCH-Cl-Me-C_SH_TS,-1,OH_minus,-1,SH-CCH-Cl-Me-C_reactant",OH_minus
W1-SN2-BH_0683_OH_CCH-Cl-Me-C_SH_TS,W1-SN2-BH,0.07152418465474694,44.882103495492302,"1,OH_CCH-Cl-Me-C_SH_TS,-1,SH_minus,-1,OH-CCH-Cl-Me-C_reactant",SH_minus
W1-SN2-BH_0684_OH_CCH-Cl-NH2-C_F_TS,W1-SN2-BH,0.03394823617849994,21.3028398297404,"1,OH_CCH-Cl-NH2-C_F_TS,-1,F_minus,-1,OH-CCH-Cl-NH2-C_reactant",F_minus
W1-SN2-BH_0685_OH_CCH-Cl-NH2-C_PH2_TS,W1-SN2-BH,0.02791867590818865,17.519233635685602,"1,OH_CCH-Cl-NH2-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-Cl-NH2-C_reactant",OH_minus
W1-SN2-BH_0686_OH_CCH-Cl-NH2-C_PH2_TS,W1-SN2-BH,0.05347396039754834,33.555416765136599,"1,OH_CCH-Cl-NH2-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-Cl-NH2-C_reactant",PH2_minus
W1-SN2-BH_0687_OH_CCH-Cl-NH2-C_SH_TS,W1-SN2-BH,0.0006146408069817367,0.38569292952682899,"1,OH_CCH-Cl-NH2-C_SH_TS,-1,OH_minus,-1,SH-CCH-Cl-NH2-C_reactant",OH_minus
W1-SN2-BH_0688_OH_CCH-Cl-NH2-C_SH_TS,W1-SN2-BH,0.06317382259977900,39.642172194142901,"1,OH_CCH-Cl-NH2-C_SH_TS,-1,SH_minus,-1,OH-CCH-Cl-NH2-C_reactant",SH_minus
W1-SN2-BH_0689_OH_CCH-CN-H-C_F_TS,W1-SN2-BH,0.003687050364617183,2.3136590351450899,"1,OH_CCH-CN-H-C_F_TS,-1,F_minus,-1,OH-CCH-CN-H-C_reactant",F_minus
W1-SN2-BH_0690_OH_CCH-CN-H-C_PH2_TS,W1-SN2-BH,0.003467930901585135,2.1761594961408601,"1,OH_CCH-CN-H-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-CN-H-C_reactant",OH_minus
W1-SN2-BH_0691_OH_CCH-CN-H-C_PH2_TS,W1-SN2-BH,0.01503288649345260,9.4332786971567195,"1,OH_CCH-CN-H-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-CN-H-C_reactant",PH2_minus
W1-SN2-BH_0692_OH_CCH-CN-H-C_SH_TS,W1-SN2-BH,0.02991669537204160,18.773009778615801,"1,OH_CCH-CN-H-C_SH_TS,-1,SH_minus,-1,OH-CCH-CN-H-C_reactant",SH_minus
W1-SN2-BH_0693_OH_CCH-F-F-C_F_TS,W1-SN2-BH,0.04688899283025041,29.4232872302589,"1,OH_CCH-F-F-C_F_TS,-1,F_minus,-1,OH-CCH-F-F-C_reactant",F_minus
W1-SN2-BH_0694_OH_CCH-F-F-C_F_TS,W1-SN2-BH,0.009927148840031277,6.2293799475541398,"1,OH_CCH-F-F-C_F_TS,-1,OH_minus,-1,F-CCH-F-F-C_reactant",OH_minus
W1-SN2-BH_0695_OH_CCH-F-F-C_NH2_TS,W1-SN2-BH,0.03572901417537610,22.4202948939833,"1,OH_CCH-F-F-C_NH2_TS,-1,NH2_minus,-1,OH-CCH-F-F-C_reactant",NH2_minus
W1-SN2-BH_0696_OH_CCH-F-F-C_NH2_TS,W1-SN2-BH,0.06076544201781103,38.1308905618084,"1,OH_CCH-F-F-C_NH2_TS,-1,OH_minus,-1,NH2-CCH-F-F-C_reactant",OH_minus
W1-SN2-BH_0697_OH_CCH-F-F-C_OH_TS,W1-SN2-BH,0.03967602152896522,24.8970794025572,"1,OH_CCH-F-F-C_OH_TS,-1,OH_minus,-1,OH-CCH-F-F-C_reactant",OH_minus
W1-SN2-BH_0698_OH_CCH-F-F-C_PH2_TS,W1-SN2-BH,0.02790933693317054,17.513373340383701,"1,OH_CCH-F-F-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-F-F-C_reactant",OH_minus
W1-SN2-BH_0699_OH_CCH-F-F-C_PH2_TS,W1-SN2-BH,0.07256952813472831,45.538066432830703,"1,OH_CCH-F-F-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-F-F-C_reactant",PH2_minus
W1-SN2-BH_0700_OH_CCH-F-F-C_SH_TS,W1-SN2-BH,0.007612164082191486,4.776705079698,"1,OH_CCH-F-F-C_SH_TS,-1,OH_minus,-1,SH-CCH-F-F-C_reactant",OH_minus
W1-SN2-BH_0701_OH_CCH-F-F-C_SH_TS,W1-SN2-BH,0.08567327962432742,53.760794638322601,"1,OH_CCH-F-F-C_SH_TS,-1,SH_minus,-1,OH-CCH-F-F-C_reactant",SH_minus
W1-SN2-BH_0702_OH_CCH-F-H-C_NH2_TS,W1-SN2-BH,0.02019809370098466,12.6744951553821,"1,OH_CCH-F-H-C_NH2_TS,-1,NH2_minus,-1,OH-CCH-F-H-C_reactant",NH2_minus
W1-SN2-BH_0703_OH_CCH-F-H-C_NH2_TS,W1-SN2-BH,0.04658715342330792,29.233880142756899,"1,OH_CCH-F-H-C_NH2_TS,-1,OH_minus,-1,NH2-CCH-F-H-C_reactant",OH_minus
W1-SN2-BH_0704_OH_CCH-F-H-C_OH_TS,W1-SN2-BH,0.02284706102372990,14.336747246888301,"1,OH_CCH-F-H-C_OH_TS,-1,OH_minus,-1,OH-CCH-F-H-C_reactant",OH_minus
W1-SN2-BH_0705_OH_CCH-F-H-C_SH_TS,W1-SN2-BH,0.06354428490769744,39.874640802145002,"1,OH_CCH-F-H-C_SH_TS,-1,SH_minus,-1,OH-CCH-F-H-C_reactant",SH_minus
W1-SN2-BH_0706_OH_CCH-F-Me-C_NH2_TS,W1-SN2-BH,0.03227138614078690,20.2506005444924,"1,OH_CCH-F-Me-C_NH2_TS,-1,NH2_minus,-1,OH-CCH-F-Me-C_reactant",NH2_minus
W1-SN2-BH_0707_OH_CCH-F-Me-C_NH2_TS,W1-SN2-BH,0.05439013266958354,34.130323545712599,"1,OH_CCH-F-Me-C_NH2_TS,-1,OH_minus,-1,NH2-CCH-F-Me-C_reactant",OH_minus
W1-SN2-BH_0708_OH_CCH-F-Me-C_OH_TS,W1-SN2-BH,0.03504428400151518,21.990620222708699,"1,OH_CCH-F-Me-C_OH_TS,-1,OH_minus,-1,OH-CCH-F-Me-C_reactant",OH_minus
W1-SN2-BH_0709_OH_CCH-F-Me-C_SH_TS,W1-SN2-BH,0.003360675308616395,2.1088555954067201,"1,OH_CCH-F-Me-C_SH_TS,-1,OH_minus,-1,SH-CCH-F-Me-C_reactant",OH_minus
W1-SN2-BH_0710_OH_CCH-F-Me-C_SH_TS,W1-SN2-BH,0.07607466239445684,47.737571388673501,"1,OH_CCH-F-Me-C_SH_TS,-1,SH_minus,-1,OH-CCH-F-Me-C_reactant",SH_minus
W1-SN2-BH_0711_OH_CCH-F-NH2-C_F_TS,W1-SN2-BH,0.03499214164850728,21.957900402196302,"1,OH_CCH-F-NH2-C_F_TS,-1,F_minus,-1,OH-CCH-F-NH2-C_reactant",F_minus
W1-SN2-BH_0712_OH_CCH-F-NH2-C_OH_TS,W1-SN2-BH,0.02729388437323427,17.127171028187298,"1,OH_CCH-F-NH2-C_OH_TS,-1,OH_minus,-1,OH-CCH-F-NH2-C_reactant",OH_minus
W1-SN2-BH_0713_OH_CCH-F-NH2-C_PH2_TS,W1-SN2-BH,0.02380608120562820,14.938541496847201,"1,OH_CCH-F-NH2-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-F-NH2-C_reactant",OH_minus
W1-SN2-BH_0714_OH_CCH-F-NH2-C_PH2_TS,W1-SN2-BH,0.06057673153798297,38.012472947861298,"1,OH_CCH-F-NH2-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-F-NH2-C_reactant",PH2_minus
W1-SN2-BH_0715_OH_CCH-F-OH-C_PH2_TS,W1-SN2-BH,0.01594221034337108,10.003888027972099,"1,OH_CCH-F-OH-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-F-OH-C_reactant",OH_minus
W1-SN2-BH_0716_OH_CCH-F-OH-C_PH2_TS,W1-SN2-BH,0.05844162922020446,36.672676015361198,"1,OH_CCH-F-OH-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-F-OH-C_reactant",PH2_minus
W1-SN2-BH_0717_OH_CCH-F-OH-C_SH_TS,W1-SN2-BH,0.06971996791404901,43.749940397441101,"1,OH_CCH-F-OH-C_SH_TS,-1,SH_minus,-1,OH-CCH-F-OH-C_reactant",SH_minus
W1-SN2-BH_0718_OH_CCH-H-H-C_F_TS,W1-SN2-BH,0.02728131950622908,17.1192864551012,"1,OH_CCH-H-H-C_F_TS,-1,F_minus,-1,OH-CCH-H-H-C_reactant",F_minus
W1-SN2-BH_0719_OH_CCH-H-H-C_NH2_TS,W1-SN2-BH,0.01442801579352571,9.0537166023694198,"1,OH_CCH-H-H-C_NH2_TS,-1,NH2_minus,-1,OH-CCH-H-H-C_reactant",NH2_minus
W1-SN2-BH_0720_OH_CCH-H-H-C_NH2_TS,W1-SN2-BH,0.04559824284838981,28.6133293879946,"1,OH_CCH-H-H-C_NH2_TS,-1,OH_minus,-1,NH2-CCH-H-H-C_reactant",OH_minus
W1-SN2-BH_0721_OH_CCH-H-H-C_OH_TS,W1-SN2-BH,0.01582940197039293,9.9330997051746692,"1,OH_CCH-H-H-C_OH_TS,-1,OH_minus,-1,OH-CCH-H-H-C_reactant",OH_minus
W1-SN2-BH_0722_OH_CCH-H-H-C_SH_TS,W1-SN2-BH,0.04775801351112903,29.968605940667,"1,OH_CCH-H-H-C_SH_TS,-1,SH_minus,-1,OH-CCH-H-H-C_reactant",SH_minus
W1-SN2-BH_0723_OH_CCH-H-Me-C_F_TS,W1-SN2-BH,0.03263545839469461,20.479059333062999,"1,OH_CCH-H-Me-C_F_TS,-1,F_minus,-1,OH-CCH-H-Me-C_reactant",F_minus
W1-SN2-BH_0724_OH_CCH-H-Me-C_OH_TS,W1-SN2-BH,0.02412429346960164,15.1382227072536,"1,OH_CCH-H-Me-C_OH_TS,-1,OH_minus,-1,OH-CCH-H-Me-C_reactant",OH_minus
W1-SN2-BH_0725_OH_CCH-H-Me-C_PH2_TS,W1-SN2-BH,0.02439089528859597,15.305517874474999,"1,OH_CCH-H-Me-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-H-Me-C_reactant",OH_minus
W1-SN2-BH_0726_OH_CCH-H-Me-C_PH2_TS,W1-SN2-BH,0.04356444287162345,27.337100634224399,"1,OH_CCH-H-Me-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-H-Me-C_reactant",PH2_minus
W1-SN2-BH_0727_OH_CCH-H-Me-C_SH_TS,W1-SN2-BH,0.003071835115665963,1.9276056378401101,"1,OH_CCH-H-Me-C_SH_TS,-1,OH_minus,-1,SH-CCH-H-Me-C_reactant",OH_minus
W1-SN2-BH_0728_OH_CCH-H-Me-C_SH_TS,W1-SN2-BH,0.05749560067728735,36.0790341419466,"1,OH_CCH-H-Me-C_SH_TS,-1,SH_minus,-1,OH-CCH-H-Me-C_reactant",SH_minus
W1-SN2-BH_0729_OH_CCH-H-NH2-C_OH_TS,W1-SN2-BH,0.01717788760928504,10.779287219217499,"1,OH_CCH-H-NH2-C_OH_TS,-1,OH_minus,-1,OH-CCH-H-NH2-C_reactant",OH_minus
W1-SN2-BH_0730_OH_CCH-H-OH-C_PH2_TS,W1-SN2-BH,0.01366450289764471,8.5746050266347407,"1,OH_CCH-H-OH-C_PH2_TS,-1,OH_minus,-1,PH2-CCH-H-OH-C_reactant",OH_minus
W1-SN2-BH_0731_OH_CCH-H-OH-C_PH2_TS,W1-SN2-BH,0.04387673438557053,27.533066517895701,"1,OH_CCH-H-OH-C_PH2_TS,-1,PH2_minus,-1,OH-CCH-H-OH-C_reactant",PH2_minus
