Reaction,Dataset,Reference,Stoichiometry
GDB_W1-F12_696,GDB_W1-F12,1.7868468243919917,"-1,dsgdb9nsd_000737,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_697,GDB_W1-F12,1.7630582433154094,"-1,dsgdb9nsd_000738,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_698,GDB_W1-F12,1.5504943041018857,"-1,dsgdb9nsd_000739,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_699,GDB_W1-F12,1.8341412752757125,"-1,dsgdb9nsd_000740,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_700,GDB_W1-F12,1.647697138834175,"-1,dsgdb9nsd_000741,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_701,GDB_W1-F12,1.6034617270237297,"-1,dsgdb9nsd_000742,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_702,GDB_W1-F12,1.3946866576174095,"-1,dsgdb9nsd_000743,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_703,GDB_W1-F12,1.9657446620193264,"-1,dsgdb9nsd_000744,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_704,GDB_W1-F12,1.7481863021164663,"-1,dsgdb9nsd_000745,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_705,GDB_W1-F12,1.7757720226761926,"-1,dsgdb9nsd_000746,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_706,GDB_W1-F12,1.7621224136199618,"-1,dsgdb9nsd_000747,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_707,GDB_W1-F12,1.5360073634646663,"-1,dsgdb9nsd_000748,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_708,GDB_W1-F12,1.7558054619819998,"-1,dsgdb9nsd_000749,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_709,GDB_W1-F12,1.5421534336985496,"-1,dsgdb9nsd_000750,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_710,GDB_W1-F12,1.308732994079825,"-1,dsgdb9nsd_000751,1,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_711,GDB_W1-F12,1.4344159293345347,"-1,dsgdb9nsd_000752,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_712,GDB_W1-F12,1.3290911048782899,"-1,dsgdb9nsd_000753,1,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_713,GDB_W1-F12,1.3132546343375282,"-1,dsgdb9nsd_000754,2,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_714,GDB_W1-F12,1.0618147338701234,"-1,dsgdb9nsd_000755,1,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_715,GDB_W1-F12,1.7707684026038368,"-1,dsgdb9nsd_000756,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_716,GDB_W1-F12,1.6353962775419009,"-1,dsgdb9nsd_000757,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_717,GDB_W1-F12,1.5510390241644985,"-1,dsgdb9nsd_000758,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_718,GDB_W1-F12,1.765149263537798,"-1,dsgdb9nsd_000760,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_719,GDB_W1-F12,1.554359744227126,"-1,dsgdb9nsd_000761,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_720,GDB_W1-F12,1.622767207659137,"-1,dsgdb9nsd_000762,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_721,GDB_W1-F12,1.4148515984240086,"-1,dsgdb9nsd_000763,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_722,GDB_W1-F12,1.5879153956880738,"-1,dsgdb9nsd_000764,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_723,GDB_W1-F12,1.4543477101554314,"-1,dsgdb9nsd_000765,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_724,GDB_W1-F12,1.5893800656858883,"-1,dsgdb9nsd_000767,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_725,GDB_W1-F12,1.5615047545980312,"-1,dsgdb9nsd_000768,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_726,GDB_W1-F12,1.3517960859008358,"-1,dsgdb9nsd_000769,1,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_727,GDB_W1-F12,1.6343362776096346,"-1,dsgdb9nsd_000770,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_728,GDB_W1-F12,1.4503366599577106,"-1,dsgdb9nsd_000771,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_729,GDB_W1-F12,1.402245597993737,"-1,dsgdb9nsd_000772,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_730,GDB_W1-F12,1.1952162993610627,"-1,dsgdb9nsd_000773,1,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_731,GDB_W1-F12,1.4890827815782985,"-1,dsgdb9nsd_000774,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_732,GDB_W1-F12,1.3518720959086072,"-1,dsgdb9nsd_000775,2,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_733,GDB_W1-F12,1.2501622716934315,"-1,dsgdb9nsd_000776,1,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_734,GDB_W1-F12,1.1156294461508993,"-1,dsgdb9nsd_000777,1,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_735,GDB_W1-F12,1.230868490961059,"-1,dsgdb9nsd_000778,2,dsgdb9nsd_c,1,dsgdb9nsd_h,1,dsgdb9nsd_n,3,dsgdb9nsd_o"
GDB_W1-F12_736,GDB_W1-F12,1.6601310180384496,"-1,dsgdb9nsd_000780,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_737,GDB_W1-F12,1.6535142286963926,"-1,dsgdb9nsd_000781,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_738,GDB_W1-F12,1.4452936497230995,"-1,dsgdb9nsd_000782,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_739,GDB_W1-F12,1.4795167612261884,"-1,dsgdb9nsd_000783,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_740,GDB_W1-F12,1.6666561689234365,"-1,dsgdb9nsd_000784,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_741,GDB_W1-F12,1.4783550211566983,"-1,dsgdb9nsd_000785,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_742,GDB_W1-F12,1.4513877699843567,"-1,dsgdb9nsd_000786,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_743,GDB_W1-F12,1.5243822629657016,"-1,dsgdb9nsd_000788,3,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_744,GDB_W1-F12,1.336562045308349,"-1,dsgdb9nsd_000789,2,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_745,GDB_W1-F12,2.2398931619407016,"-1,dsgdb9nsd_000791,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_746,GDB_W1-F12,2.2338458620084025,"-1,dsgdb9nsd_000792,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_747,GDB_W1-F12,2.090031056446804,"-1,dsgdb9nsd_000793,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_748,GDB_W1-F12,2.1901815300219503,"-1,dsgdb9nsd_000794,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_749,GDB_W1-F12,2.027373913207815,"-1,dsgdb9nsd_000799,3,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_750,GDB_W1-F12,2.4772895123673666,"-1,dsgdb9nsd_000802,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_751,GDB_W1-F12,2.2517886030592305,"-1,dsgdb9nsd_000803,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_752,GDB_W1-F12,2.165279499620883,"-1,dsgdb9nsd_000804,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_753,GDB_W1-F12,1.7398839812506273,"-1,dsgdb9nsd_000805,5,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_754,GDB_W1-F12,2.230717531551017,"-1,dsgdb9nsd_000806,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_755,GDB_W1-F12,1.9107960286912773,"-1,dsgdb9nsd_000807,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_756,GDB_W1-F12,2.4775496120260123,"-1,dsgdb9nsd_000810,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_757,GDB_W1-F12,2.264011363538647,"-1,dsgdb9nsd_000811,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_758,GDB_W1-F12,2.153801449810098,"-1,dsgdb9nsd_000812,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_759,GDB_W1-F12,2.1638591593123393,"-1,dsgdb9nsd_000813,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_760,GDB_W1-F12,2.281133395068282,"-1,dsgdb9nsd_000814,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_761,GDB_W1-F12,2.2845330138600075,"-1,dsgdb9nsd_000815,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_762,GDB_W1-F12,2.077943626195074,"-1,dsgdb9nsd_000816,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_763,GDB_W1-F12,2.51098897329053,"-1,dsgdb9nsd_000817,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_764,GDB_W1-F12,2.1831879798344027,"-1,dsgdb9nsd_000818,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_765,GDB_W1-F12,2.476456791872138,"-1,dsgdb9nsd_000819,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_766,GDB_W1-F12,2.2667532137753743,"-1,dsgdb9nsd_000820,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_767,GDB_W1-F12,2.1567908692173665,"-1,dsgdb9nsd_000821,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_768,GDB_W1-F12,2.2322322529047045,"-1,dsgdb9nsd_000822,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_769,GDB_W1-F12,2.015480443374264,"-1,dsgdb9nsd_000823,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_770,GDB_W1-F12,1.9060276688119586,"-1,dsgdb9nsd_000824,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_771,GDB_W1-F12,1.1788055288058832,"-1,dsgdb9nsd_000826,3,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_f"
GDB_W1-F12_772,GDB_W1-F12,1.0230626722595366,"-1,dsgdb9nsd_000827,2,dsgdb9nsd_c,3,dsgdb9nsd_f,1,dsgdb9nsd_n"
GDB_W1-F12_773,GDB_W1-F12,1.1352130569296985,"-1,dsgdb9nsd_000828,2,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_f,1,dsgdb9nsd_o"
GDB_W1-F12_774,GDB_W1-F12,1.474831480889339,"-1,dsgdb9nsd_000829,2,dsgdb9nsd_c,4,dsgdb9nsd_h,3,dsgdb9nsd_f,1,dsgdb9nsd_n"
GDB_W1-F12_775,GDB_W1-F12,1.361828356265248,"-1,dsgdb9nsd_000830,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_f,1,dsgdb9nsd_o"
GDB_W1-F12_776,GDB_W1-F12,1.6842214304145258,"-1,dsgdb9nsd_000831,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_f"
GDB_W1-F12_777,GDB_W1-F12,2.658033000216532,"-1,dsgdb9nsd_000832,6,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_778,GDB_W1-F12,2.537920305323908,"-1,dsgdb9nsd_000833,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_779,GDB_W1-F12,2.4524641007298196,"-1,dsgdb9nsd_000834,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_780,GDB_W1-F12,2.332466076615844,"-1,dsgdb9nsd_000835,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_781,GDB_W1-F12,2.3416975563615128,"-1,dsgdb9nsd_000836,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_782,GDB_W1-F12,2.2200685815729946,"-1,dsgdb9nsd_000837,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_783,GDB_W1-F12,2.4545578810698983,"-1,dsgdb9nsd_000838,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_784,GDB_W1-F12,2.34407153645517,"-1,dsgdb9nsd_000839,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_785,GDB_W1-F12,2.1642632392672754,"-1,dsgdb9nsd_000840,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_786,GDB_W1-F12,2.3353890157519386,"-1,dsgdb9nsd_000841,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_787,GDB_W1-F12,2.154042338603413,"-1,dsgdb9nsd_000842,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_788,GDB_W1-F12,2.0398137142350317,"-1,dsgdb9nsd_000843,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_789,GDB_W1-F12,2.470178661958798,"-1,dsgdb9nsd_000844,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_790,GDB_W1-F12,2.351038317325768,"-1,dsgdb9nsd_000845,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_791,GDB_W1-F12,2.1486793980597003,"-1,dsgdb9nsd_000846,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_792,GDB_W1-F12,2.160893729981113,"-1,dsgdb9nsd_000847,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_793,GDB_W1-F12,2.0395583937870976,"-1,dsgdb9nsd_000848,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_794,GDB_W1-F12,2.2490174225880435,"-1,dsgdb9nsd_000849,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_795,GDB_W1-F12,2.1301947878992316,"-1,dsgdb9nsd_000850,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_796,GDB_W1-F12,2.138276468271622,"-1,dsgdb9nsd_000851,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_797,GDB_W1-F12,2.017846723185775,"-1,dsgdb9nsd_000852,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_798,GDB_W1-F12,2.138468078127681,"-1,dsgdb9nsd_000853,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_799,GDB_W1-F12,1.9617413312269698,"-1,dsgdb9nsd_000854,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_800,GDB_W1-F12,1.9518217407549303,"-1,dsgdb9nsd_000856,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_801,GDB_W1-F12,1.961157110565522,"-1,dsgdb9nsd_000857,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_802,GDB_W1-F12,1.8427687163324546,"-1,dsgdb9nsd_000858,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_803,GDB_W1-F12,2.027090054545335,"-1,dsgdb9nsd_000859,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_804,GDB_W1-F12,1.8536201062819058,"-1,dsgdb9nsd_000860,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_805,GDB_W1-F12,2.6600182802027286,"-1,dsgdb9nsd_000861,6,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_806,GDB_W1-F12,2.541775445524976,"-1,dsgdb9nsd_000862,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_807,GDB_W1-F12,2.4565164220175726,"-1,dsgdb9nsd_000863,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_808,GDB_W1-F12,2.338463047427539,"-1,dsgdb9nsd_000864,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_809,GDB_W1-F12,2.3455923071199156,"-1,dsgdb9nsd_000865,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_810,GDB_W1-F12,2.352151726810217,"-1,dsgdb9nsd_000866,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_811,GDB_W1-F12,2.154502578666613,"-1,dsgdb9nsd_000867,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_812,GDB_W1-F12,2.1632674790025623,"-1,dsgdb9nsd_000868,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_813,GDB_W1-F12,2.0441029339381,"-1,dsgdb9nsd_000869,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_814,GDB_W1-F12,2.1475996087847813,"-1,dsgdb9nsd_000870,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_815,GDB_W1-F12,2.15284751839592,"-1,dsgdb9nsd_000871,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_816,GDB_W1-F12,2.2525542727739705,"-1,dsgdb9nsd_000872,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_817,GDB_W1-F12,2.1350226687922462,"-1,dsgdb9nsd_000873,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_818,GDB_W1-F12,2.024385712905646,"-1,dsgdb9nsd_000875,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_819,GDB_W1-F12,1.950578769879999,"-1,dsgdb9nsd_000876,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_820,GDB_W1-F12,1.9586306116590715,"-1,dsgdb9nsd_000877,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_821,GDB_W1-F12,1.8404876463898148,"-1,dsgdb9nsd_000878,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_822,GDB_W1-F12,2.0294708536595443,"-1,dsgdb9nsd_000879,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_823,GDB_W1-F12,1.8455754357093028,"-1,dsgdb9nsd_000880,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_824,GDB_W1-F12,2.139517479016785,"-1,dsgdb9nsd_000881,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_825,GDB_W1-F12,2.177947450191522,"-1,dsgdb9nsd_000882,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_826,GDB_W1-F12,2.060084045641668,"-1,dsgdb9nsd_000883,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_827,GDB_W1-F12,2.1382580876726403,"-1,dsgdb9nsd_000884,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_828,GDB_W1-F12,2.019940262892036,"-1,dsgdb9nsd_000885,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_829,GDB_W1-F12,2.0584723647957093,"-1,dsgdb9nsd_000886,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_830,GDB_W1-F12,1.9399088704174774,"-1,dsgdb9nsd_000887,4,dsgdb9nsd_c,4,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_831,GDB_W1-F12,1.933693010480314,"-1,dsgdb9nsd_000888,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_832,GDB_W1-F12,1.972063890913743,"-1,dsgdb9nsd_000889,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_833,GDB_W1-F12,1.8546859866034768,"-1,dsgdb9nsd_000890,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
